,churn,suceessful,revenue,covid_cases_zip,reviews_per_month,review_scores_rating,number_of_reviews_ltm,number_of_reviews,calculated_host_listings_count,calculated_host_listings_count_entire_homes,host_response_time,host_response_rate,host_acceptance_rate,cleaning_fee,maximum_minimum_nights,minimum_nights_avg_ntm,availability_365,review_scores_checkin
4108,0,1,7200,34.0,4.77,98.83333333333333,50,102,1,1,3.8333333333333335,100.0,96.55517440272001,35.0,2.0,2.0,322,10.0
4109,0,1,10250,22.0,0.28,100.0,2,6,3,3,4.0,100.0,98.22184106938668,100.0,8.833333333333334,6.766666666666668,357,9.0
4110,0,0,3600,46.0,5.02,99.0,54,108,2,2,3.8333333333333335,100.0,98.22184106938668,75.0,3.0,1.9166666666666667,90,10.0
4111,1,0,1089,23.0,1.58,92.0,11,25,1,1,4.0,100.0,100.0,89.0,2.0,1.26,34,10.0
4112,0,2,10337,34.0,2.7,98.0,32,55,1,1,4.0,100.0,99.05517440272001,120.0,7.166666666666667,5.916666666666667,0,10.0
4113,0,2,5049,14.692021900664802,4.31,98.0,45,45,1,1,4.0,100.0,97.16552320816004,9.0,2.0,2.0,74,10.0
4114,0,6,45000,5.0,2.188318,95.61255026688791,0,0,2,1,1.0,96.78595020594902,94.33104940272001,75.0,30.0,30.0,0,9.872224000000001
4115,0,2,18631,35.0,5.87,97.33333333333333,66,125,2,2,4.0,100.0,98.88850773605334,175.0,2.5,1.0,269,10.0
4116,0,2,11125,46.0,0.85,98.83333333333333,9,15,1,1,3.5,99.46432499999999,99.05517440272001,110.0,1.6666666666666667,1.6666666666666667,49,10.0
4117,0,4,29000,46.0,2.48,100.0,31,54,6,6,3.8333333333333335,100.0,94.38850773605334,250.0,4.5,2.1166666666666667,346,10.0
4118,0,3,13500,59.0,2.07,98.83333333333333,17,40,1,1,4.0,100.0,94.88850773605334,90.95796,2.0,2.0,0,10.0
4119,0,2,8217,35.0,3.26,97.0,32,71,14,14,4.0,100.0,98.38850773605334,150.0,4.0,2.6,230,10.0
4120,0,2,8295,35.0,2.57,98.0,29,56,1,0,4.0,100.0,99.05517440272001,50.0,3.0,3.0,174,10.0
4121,0,2,11125,35.0,2.18,97.16666666666667,28,46,1,1,4.0,100.0,97.88850773605334,75.0,2.0,2.0,137,10.0
4122,0,0,3750,30.0,0.32,97.80627526688791,1,1,2,2,3.1666666666666665,100.0,81.72184106938668,100.0,2.0,2.0,176,10.0
4123,0,0,600,35.0,2.188318,95.61255026688791,0,0,2,2,4.0,100.0,99.05517440272001,80.0,30.0,30.0,364,9.872224000000001
4124,1,0,1287,35.0,1.08,97.0,2,23,3,3,3.3333333333333335,100.0,95.33333333333333,80.0,30.0,30.0,81,10.0
4125,0,0,880,46.0,1.55,97.33333333333333,15,15,1,1,3.5,99.46432499999999,96.55517440272001,50.0,7.333333333333333,6.183333333333333,266,10.0
4126,0,3,15534,5.0,4.62,98.0,53,94,4,4,4.0,100.0,97.22184106938668,25.0,11.5,10.916666666666666,0,10.0
4127,0,0,7200,5.0,0.67,97.0,3,12,1,1,1.0,96.78595020594902,99.05517440272001,120.0,30.0,30.0,180,10.0
4128,0,3,11025,34.0,2.83,97.0,25,61,1,1,4.0,100.0,99.05517440272001,90.0,3.0,3.0,142,10.0
4129,0,6,58080,5.0,3.04,96.33333333333333,36,66,3,3,4.0,100.0,98.55517440272001,220.0,30.0,5.533333333333334,346,10.0
4130,0,0,3822,5.0,2.26,98.0,21,46,3,3,4.0,96.66666666666667,99.05517440272001,130.0,6.666666666666667,6.666666666666667,362,10.0
4131,0,0,4275,23.0,5.68,96.0,51,123,1,0,4.0,98.33333333333333,99.05517440272001,35.0,1.6666666666666667,1.0,338,10.0
4132,0,6,43326,46.0,0.56,100.0,1,12,1,1,3.0,98.92865,99.05517440272001,49.0,2.3333333333333335,2.0166666666666666,3,10.0
4133,0,0,3100,29.0,2.4,94.4,27,46,143,143,3.8,96.8,97.26620928326402,130.0,3.0,1.3,321,10.0
4134,0,1,6248,35.0,2.83,94.66666666666667,33,57,9,9,4.0,100.0,98.22184106938668,30.0,2.3333333333333335,2.0,237,10.0
4135,0,5,46800,46.0,0.21,95.0,3,4,1,1,1.0,96.78595020594902,99.05517440272001,150.0,30.0,30.0,0,10.0
4136,0,0,250,0.0,0.07,95.6125516013275,0,1,4,4,4.0,100.0,94.33104641632009,100.0,30.0,30.0,174,9.87222387133335
4137,0,1,8250,46.0,5.07,99.0,53,87,2,2,4.0,100.0,98.55517440272001,75.0,3.3333333333333335,2.066666666666667,92,10.0
4138,0,5,39000,5.0,2.46,100.0,24,52,1,1,4.0,100.0,98.05517440272001,200.0,3.0,2.583333333333333,306,10.0
4139,0,0,7446,35.0,6.43,96.83333333333333,71,136,49,49,4.0,100.0,98.55517440272001,99.0,1.0,1.0,184,10.0
4140,0,3,24300,5.0,2.76,99.0,35,57,4,4,4.0,96.16666666666667,98.22184106938668,35.0,2.0,2.0,0,10.0
4141,0,1,10593,5.0,4.9,99.0,52,106,1,1,4.0,100.0,99.05517440272001,60.0,2.0,2.0,15,10.0
4142,0,1,6555,46.0,0.63,100.0,4,11,1,1,2.0,99.46432520594901,87.55517440272001,75.0,6.666666666666667,6.666666666666667,177,10.0
4143,0,3,33800,5.0,2.16,99.0,23,44,4,4,4.0,100.0,98.72184106938668,210.0,5.0,3.3833333333333333,261,10.0
4144,0,0,1026,92.0,0.31,100.0,4,6,3,0,2.1666666666666665,100.0,92.55517440272001,25.0,2.0,2.0,365,10.0
4145,0,1,8330,34.0,3.03,97.5,30,64,4,1,4.0,98.5,90.22184106938668,0.0,2.0,1.3,42,10.0
4146,0,0,7360,46.0,1.54,98.83333333333333,14,31,2,2,3.0,100.0,91.72184106938668,150.0,3.6666666666666665,3.0666666666666664,83,10.0
4147,0,0,8745,28.0,3.98,89.8,57,78,25,21,4.0,100.0,98.06620928326402,65.0,2.6,1.02,51,9.0
4148,0,0,3915,46.0,2.51,100.0,20,53,1,1,3.8333333333333335,95.83333333333333,99.05517440272001,85.0,2.0,2.0,287,10.0
4149,0,0,6612,35.0,2.5,97.0,27,51,2,2,4.0,100.0,99.05517440272001,55.0,2.0,2.0,0,10.0
4150,0,3,9455,34.0,2.65,98.0,28,56,2,2,4.0,97.16666666666667,98.72184106938668,150.0,3.0,1.9000000000000001,188,10.0
4151,0,0,7128,5.0,2.42,98.0,28,52,1,1,4.0,100.0,96.55517440272001,75.0,3.6666666666666665,2.083333333333333,233,10.0
4152,0,0,2160,0.0,3.55,93.0,45,57,7,7,4.0,98.0,94.33104641632009,60.0,1.0,1.0,4,10.0
4153,0,6,28500,34.0,2.33,99.0,26,47,2,2,3.8333333333333335,94.33333333333333,99.05517440272001,200.0,2.8333333333333335,2.7833333333333337,318,10.0
4154,0,5,57150,30.0,1.81,100.0,17,36,1,1,3.5,99.46432499999999,94.38850773605334,200.0,4.666666666666667,2.6666666666666665,0,10.0
4155,0,2,8645,35.0,5.49,99.0,60,104,2,2,4.0,100.0,99.05517440272001,95.0,2.0,1.3,355,10.0
4156,0,0,1760,0.0,2.51,87.0,27,27,6,3,1.0,96.7859512356941,94.33104641632009,100.0,30.0,30.0,24,9.0
4157,0,5,18550,34.0,2.6,99.0,30,53,2,2,3.8333333333333335,94.33333333333333,99.05517440272001,200.0,2.8333333333333335,2.783333333333333,330,10.0
4158,1,0,0,34.0,0.24,100.0,1,5,3,1,2.0,100.0,90.0,20.0,30.0,30.0,30,10.0
4159,0,4,23775,35.0,2.89,91.5,33,61,1,1,2.3333333333333335,63.964325,98.38850773605334,120.0,2.0,2.0,179,10.0
4160,0,0,846,59.0,1.88,96.83333333333333,13,35,2,0,4.0,98.83333333333333,95.38850773605334,50.0,1.0,1.0,90,10.0
4161,0,4,18000,5.0,2.56,93.0,16,55,2,2,1.5,97.321625,99.05517440272001,55.0,30.0,30.0,0,10.0
4162,0,3,13860,46.0,2.35,99.66666666666667,23,43,1,1,3.6666666666666665,96.66666666666667,95.38850773605334,60.0,3.3333333333333335,3.0,96,10.0
4163,0,0,1050,0.0,0.82,96.5,11,13,1,1,4.0,100.0,97.16552320816004,75.0,30.0,30.0,358,9.0
4164,0,4,18000,5.0,2.46,96.0,20,52,2,2,1.5,97.321625,99.05517440272001,55.0,30.0,30.0,0,10.0
4165,1,0,2765,8.0,1.65,93.0,19,29,9,9,3.5,96.5,96.0,125.0,2.5,2.0,158,10.0
4166,0,2,17400,35.0,3.34,89.83333333333333,31,72,42,42,4.0,100.0,98.22184106938668,75.0,2.6666666666666665,1.2,32,10.0
4167,0,1,9216,35.0,3.01,93.0,31,65,42,42,4.0,100.0,98.22184106938668,75.0,2.6666666666666665,1.1333333333333335,0,9.0
4168,0,0,9043,28.0,3.32,94.4,35,67,25,21,4.0,100.0,98.06620928326402,50.0,2.6,1.1,44,9.0
4169,0,5,26069,35.0,1.25,94.0,4,26,4,4,3.5,99.46432499999999,99.05517440272001,90.0,30.0,30.0,0,10.0
4170,0,0,6525,35.0,1.27,100.0,10,27,1,0,3.0,99.46432499999999,95.05517440272001,10.0,2.0,2.0,0,10.0
4171,0,0,5700,1.0,5.73,94.66666666666667,80,101,3,3,4.0,100.0,97.7770154721067,60.0,3.3333333333333335,1.5,151,10.0
4172,0,5,24079,34.0,2.87,97.0,31,60,1,1,4.0,100.0,96.38850773605334,150.0,3.3333333333333335,3.0,250,10.0
4173,0,1,2925,34.0,3.21,99.16666666666667,37,68,1,0,4.0,100.0,98.72184106938668,15.0,5.833333333333333,5.833333333333333,127,10.0
4174,0,1,4250,72.0,0.39,94.16666666666667,2,8,3,3,2.1666666666666665,98.33333333333333,90.05517440272001,0.0,2.0,2.0,363,10.0
4175,0,0,5220,35.0,1.16,83.0,7,24,1,0,2.0,97.85730000000001,99.05517440272001,90.95796,30.0,30.0,281,10.0
4176,0,0,2880,35.0,1.08,86.16666666666667,9,23,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,82.0,2.3333333333333335,1.05,357,8.0
4177,0,0,1242,35.0,1.35,94.16666666666667,10,28,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,82.0,2.3333333333333335,1.05,357,9.0
4178,0,5,18750,34.0,2.188318,95.6125503202655,0,0,1,1,3.6,100.0,88.46620928326402,150.0,30.0,30.0,0,9.872224000000001
4179,1,0,2655,46.0,2.55,87.0,23,54,2,2,4.0,98.25,99.25,200.0,3.5,2.45,266,9.0
4180,0,0,4165,34.0,3.55,97.16666666666667,36,76,2,2,3.6666666666666665,96.66666666666667,89.72184106938668,150.0,2.0,2.0,172,10.0
4181,0,0,5166,5.0,2.15,93.0,27,38,1,1,4.0,100.0,99.05517440272001,99.0,2.0,1.3,269,10.0
4182,0,3,11850,5.0,1.89,97.83333333333333,18,38,1,1,3.5,99.46432499999999,99.05517440272001,150.0,4.0,3.0666666666666664,180,10.0
4183,0,5,28500,46.0,1.63,95.0,14,31,1,1,3.5,96.66666666666667,99.05517440272001,300.0,3.0,3.0,174,10.0
4184,0,3,17940,34.0,1.49,96.33333333333333,12,12,2,2,3.6666666666666665,96.66666666666667,89.72184106938668,150.0,2.0,2.0,180,10.0
4185,0,2,14850,35.0,0.66,97.0,4,14,1,1,3.1666666666666665,99.46432499999999,99.05517440272001,25.0,2.0,2.0,0,10.0
4186,0,2,6785,24.0,3.17,95.0,34,63,1,1,4.0,100.0,99.05517440272001,70.0,3.3333333333333335,1.5,179,10.0
4187,0,1,8250,5.0,3.94,100.0,46,71,4,4,4.0,100.0,97.44368213877335,110.0,3.0,3.0,142,10.0
4188,0,0,2494,8.0,2.188318,95.61255053377583,0,0,2,1,3.0,100.0,76.11034880544003,100.0,30.0,30.0,173,9.872224000000001
4189,0,1,6407,27.0,2.16,96.8,22,38,1,1,4.0,100.0,98.86620928326401,60.0,2.2,1.04,176,10.0
4190,0,0,385,0.0,1.15,84.0,11,18,7,7,4.0,100.0,97.16552320816004,75.0,30.0,30.0,264,10.0
4191,0,0,1870,92.0,2.03,91.83333333333333,26,40,2,2,4.0,100.0,94.22184106938668,125.0,1.1666666666666667,1.1666666666666667,361,10.0
4192,0,0,7326,46.0,4.12,100.0,45,85,1,1,4.0,100.0,99.05517440272001,75.0,2.0,2.0,163,10.0
4193,0,2,12360,35.0,3.93,98.66666666666667,45,80,1,1,3.8333333333333335,100.0,99.05517440272001,80.0,1.5,1.5,77,10.0
4194,0,1,10115,35.0,1.62,96.16666666666667,16,34,1,1,2.8333333333333335,96.13099166666666,90.05517440272001,75.0,2.0,1.7,233,10.0
4195,1,0,1924,35.0,1.8,99.0,15,37,2,2,3.8,100.0,100.0,175.0,13.8,13.8,344,10.0
4196,0,6,27000,35.0,0.39,100.0,0,8,3,3,1.0,96.78595020594902,94.33104940272001,95.0,30.0,30.0,0,10.0
4197,1,0,0,35.0,0.3,92.25,4,6,3,3,4.0,100.0,100.0,125.0,3.25,2.6,187,9.0
4198,1,2,11113,35.0,0.31,80.4,5,6,3,3,4.0,100.0,98.86620928326401,185.0,9.0,8.2,164,8.0
4199,0,0,3150,0.0,0.22,100.0,0,3,2,2,4.0,100.0,94.33104641632009,65.0,1.0,1.0,0,10.0
4200,0,0,1125,34.0,2.188318,95.61255026688791,0,0,1,0,1.6666666666666667,97.85730000000001,71.55517440272001,35.0,30.0,30.0,364,9.872224000000001
4201,0,2,13200,35.0,2.13,97.83333333333333,24,43,1,1,3.5,99.46432499999999,99.05517440272001,150.0,3.0,3.0,49,10.0
4202,0,0,3635,35.0,1.13,99.0,2,23,1,0,3.1666666666666665,99.46432499999999,92.38850773605334,75.0,30.0,30.0,0,10.0
4203,0,0,979,76.0,1.72,99.0,23,32,1,1,4.0,100.0,99.05517440272001,80.0,1.5,1.0166666666666666,87,10.0
4204,0,0,735,30.0,2.188318,95.61255026688791,0,0,2,2,1.5,87.85730000000001,15.721841069386683,125.0,30.0,30.0,179,9.872224000000001
4205,0,0,0,92.0,2.188318,95.61255026688791,0,0,2,2,1.5,87.85730000000001,15.721841069386683,125.0,30.0,30.0,180,9.872224000000001
4206,0,0,7375,5.0,1.91,99.0,9,39,3,3,4.0,96.66666666666667,99.05517440272001,75.0,2.0,2.0,230,10.0
4207,0,1,8800,5.0,0.62,98.0,8,13,3,0,2.8333333333333335,98.33333333333333,86.72184106938668,45.0,2.0,2.0,178,10.0
4208,0,0,1710,26.0,3.08,94.75,33,58,2,0,3.5,97.0,90.58276160408002,6.0,1.0,1.0,179,10.0
4209,0,1,4770,0.0,0.87,100.0,11,13,2,2,4.0,100.0,94.33104641632009,25.0,1.0,1.0,19,10.0
4210,0,1,9805,30.0,1.9,93.0,17,32,16,16,3.6666666666666665,90.16666666666667,90.22184106938668,200.0,2.0,2.0,266,10.0
4211,0,0,2106,46.0,1.71,85.66666666666667,10,36,7,7,4.0,92.16666666666667,96.22184106938668,20.0,2.0,2.0,180,9.0
4212,0,3,13455,5.0,1.79,83.0,17,35,4,4,4.0,100.0,100.0,185.0,3.6,2.46,235,9.0
4213,0,1,9300,5.0,1.31,98.0,4,27,3,3,4.0,96.66666666666667,99.05517440272001,75.0,2.0,2.0,242,10.0
4214,0,4,12975,5.0,0.4,100.0,3,3,1,0,2.0,98.39297499999999,71.55517440272001,50.0,1.0,1.0,0,10.0
4215,0,5,15678,24.0,4.73,98.0,47,96,1,1,4.0,100.0,99.05517440272001,70.0,4.0,1.4333333333333333,150,10.0
4216,0,1,3689,0.0,4.42,93.0,48,67,5,5,4.0,99.0,94.33104641632009,100.0,1.0,1.0,60,9.0
4217,0,4,31329,76.0,0.86,96.2,12,16,43,43,3.6,92.8,98.46620928326402,125.0,3.0,2.2,3,10.0
4218,0,0,646,59.0,1.4,96.0,12,26,2,0,4.0,98.83333333333333,95.38850773605334,50.0,1.0,1.0,90,10.0
4219,1,1,8379,5.0,4.65,98.0,46,72,2,2,4.0,100.0,98.66620928326401,69.0,1.0,1.0,52,10.0
4220,0,4,18450,5.0,5.45,98.83333333333333,58,96,2,2,4.0,100.0,98.88850773605334,79.0,2.0,1.3,37,10.0
4221,0,6,26100,35.0,0.35,100.0,0,7,3,3,1.0,96.78595020594902,94.33104940272001,95.0,30.0,30.0,0,10.0
4222,0,0,9877,35.0,4.36,99.0,49,90,2,2,4.0,98.5,99.05517440272001,100.0,2.0,2.0,71,10.0
4223,0,4,20000,35.0,2.9,97.33333333333333,37,45,1,1,3.3333333333333335,76.66666666666667,97.55517440272001,100.0,8.5,5.916666666666667,204,10.0
4224,0,0,8085,5.0,4.49,99.0,48,81,4,4,4.0,100.0,97.44368213877335,110.0,3.0,2.4,120,10.0
4225,0,0,4998,76.0,2.17,99.66666666666667,21,42,1,1,3.5,100.0,99.05517440272001,100.0,4.0,4.0,89,10.0
4226,0,1,7912,5.0,3.49,94.16666666666667,38,73,1,1,4.0,92.83333333333333,98.22184106938668,80.0,3.0,3.0,74,10.0
4227,0,1,5712,59.0,1.09,91.0,5,21,3,3,4.0,100.0,99.05517440272001,75.0,30.0,30.0,0,10.0
4228,0,5,46200,5.0,0.54,98.8,5,9,4,4,4.0,100.0,94.66620928326401,150.0,4.2,3.08,0,10.0
4229,0,0,500,34.0,0.26,96.0,0,5,1,0,2.0,97.85730000000001,15.721841069386683,50.0,30.0,30.0,206,10.0
4230,0,2,11128,30.0,3.3,97.66666666666667,42,51,1,1,4.0,79.33333333333333,96.38850773605334,30.0,2.6666666666666665,2.6666666666666665,31,10.0
4231,0,0,5772,46.0,6.21,100.0,77,126,1,1,4.0,96.66666666666667,95.72184106938668,65.0,2.6666666666666665,1.1833333333333333,80,10.0
4232,0,1,7340,35.0,2.65,95.5,31,54,2,2,4.0,100.0,98.88850773605334,95.0,2.6666666666666665,1.0833333333333333,329,10.0
4233,0,0,4680,35.0,4.51,97.0,43,67,1,1,3.5,99.46432499999999,99.05517440272001,55.0,2.0,2.0,266,10.0
4234,0,4,11324,18.0,5.52,98.4,63,72,1,1,3.6,94.0,89.46620928326402,0.0,1.6,1.6,89,10.0
4235,0,0,5346,5.0,4.35,97.0,47,91,1,1,4.0,98.33333333333333,98.05517440272001,80.0,4.0,3.6999999999999997,60,10.0
4236,0,6,27720,147.0,1.88,98.0,7,37,1,1,1.3333333333333333,97.321625,99.05517440272001,150.0,30.0,30.0,153,10.0
4237,0,6,22500,59.0,0.53,94.0,1,10,1,0,1.0,96.78595020594902,99.05517440272001,0.0,30.0,30.0,0,10.0
4238,0,3,13600,35.0,0.36,100.0,3,7,1,1,3.0,98.92865,99.05517440272001,200.0,2.0,2.0,317,10.0
4239,0,1,7326,35.0,1.54,97.5,16,16,1,1,4.0,100.0,99.05517440272001,75.0,2.0,2.0,330,10.0
4240,0,6,22500,46.0,0.2,100.0,2,2,1,1,0.5,48.392975,45.72184106938668,0.0,30.0,21.7,0,10.0
4241,0,3,15290,35.0,5.08,97.0,45,99,1,1,4.0,100.0,99.05517440272001,95.0,1.0,1.0,230,10.0
4242,0,2,11200,35.0,2.49,96.16666666666667,19,52,1,1,4.0,98.33333333333333,97.22184106938668,65.0,4.0,3.0,235,10.0
4243,0,3,15800,76.0,4.58,99.0,54,67,1,1,4.0,100.0,97.22184106938668,150.0,2.0,2.0,152,10.0
4244,0,1,7400,34.0,2.6,96.83333333333333,28,53,1,1,4.0,100.0,99.05517440272001,0.0,2.0,2.0,167,10.0
4245,0,0,4752,30.0,2.98,93.83333333333333,30,60,4,4,3.8333333333333335,100.0,98.05517440272001,50.0,4.0,3.6999999999999997,91,10.0
4246,0,0,3762,30.0,3.03,98.0,31,60,4,4,4.0,97.83333333333333,98.88850773605334,50.0,4.0,3.6999999999999997,89,10.0
4247,0,0,280,6.0,3.31,88.33333333333333,39,59,4,0,4.0,95.66666666666667,98.11034880544003,7.0,2.6666666666666665,2.0,40,9.0
4248,0,0,296,6.0,1.83,81.33333333333333,17,33,4,0,4.0,95.66666666666667,98.11034880544003,7.0,2.6666666666666665,2.0,41,9.0
4249,0,0,981,23.0,2.19,98.33333333333333,23,45,3,3,4.0,100.0,98.55517440272001,150.0,3.0,2.0,262,10.0
4250,0,0,3168,35.0,2.48,97.5,31,47,1,1,4.0,100.0,96.22184106938668,100.0,2.0,2.0,87,10.0
4251,0,5,23400,76.0,3.58,97.83333333333333,38,70,4,4,4.0,96.16666666666667,98.22184106938668,30.0,2.3333333333333335,2.0,0,10.0
4252,0,5,20700,35.0,0.45,93.0,0,9,3,3,1.0,96.78595020594902,94.33104940272001,95.0,30.0,30.0,0,10.0
4253,0,3,45740,27.0,0.84,96.25,12,13,1,1,4.0,88.75,96.58276160408002,169.0,2.0,2.0,209,10.0
4254,0,1,4061,35.0,2.46,91.0,14,43,1,1,3.8333333333333335,100.0,99.05517440272001,0.0,30.0,30.0,69,9.0
4255,0,0,4059,76.0,3.55,99.33333333333333,44,67,1,0,3.6666666666666665,100.0,99.05517440272001,90.95796,2.0,2.0,19,10.0
4256,0,0,6552,35.0,2.68,98.0,12,53,1,0,3.5,99.46432499999999,99.05517440272001,15.0,2.0,2.0,0,10.0
4257,0,2,9405,35.0,4.32,96.0,39,87,4,4,4.0,99.66666666666667,99.05517440272001,80.0,2.8333333333333335,1.05,68,10.0
4258,0,4,18875,34.0,1.19,99.16666666666667,13,24,1,1,2.0,97.32162520594902,99.05517440272001,125.0,30.0,30.0,2,10.0
4259,0,0,1050,35.0,0.83,98.0,2,17,2,2,4.0,100.0,99.05517440272001,150.0,3.0,3.0,222,10.0
4260,0,1,8080,35.0,3.35,96.16666666666667,31,67,1,1,3.8333333333333335,100.0,99.05517440272001,65.0,5.833333333333333,5.833333333333333,0,10.0
4261,0,6,32400,46.0,0.05,100.0,0,1,1,1,1.0,96.78595020594902,94.33104940272001,50.0,30.0,30.0,0,10.0
4262,0,1,6437,35.0,2.74,96.0,32,57,2,2,3.6666666666666665,83.5,98.38850773605334,150.0,2.0,2.0,344,10.0
4263,0,3,8800,14.692020000000001,1.03,100.0,11,14,2,2,4.0,100.0,98.11034880544003,70.0,3.6666666666666665,3.0,71,10.0
4264,0,6,31600,76.0,2.47,99.0,24,48,1,1,3.5,99.46432499999999,97.72184106938668,25.0,1.0,1.0,0,10.0
4265,0,1,4693,46.0,3.47,98.16666666666667,40,69,5,5,4.0,100.0,99.05517440272001,105.0,4.333333333333333,2.733333333333333,55,10.0
4266,0,2,10777,5.0,5.26,97.16666666666667,60,106,4,4,4.0,100.0,97.22184106938668,25.0,7.666666666666667,7.233333333333333,8,10.0
4267,0,3,17325,35.0,1.98,95.83333333333333,22,39,7,7,4.0,100.0,99.05517440272001,200.0,2.5,1.3833333333333335,0,10.0
4268,0,3,15750,35.0,1.76,97.33333333333333,19,35,7,7,4.0,100.0,99.05517440272001,200.0,2.5,1.3833333333333335,0,10.0
4269,0,1,5975,76.0,0.22,100.0,2,3,1,1,2.3333333333333335,98.92865,70.55517440272001,150.0,7.5,7.5,364,10.0
4270,1,2,39960,8.0,6.08,93.5,68,106,1,1,4.0,100.0,100.0,24.0,4.0,1.5499999999999998,8,10.0
4271,0,4,16359,59.0,2.58,97.16666666666667,31,48,2,2,3.1666666666666665,91.16666666666667,91.72184106938668,225.0,3.6666666666666665,2.1,252,10.0
4272,0,1,5038,30.0,2.76,96.83333333333333,27,57,8,8,4.0,95.16666666666667,98.22184106938668,125.0,4.0,1.5,365,10.0
4273,1,1,7748,35.0,2.85,94.4,37,58,7,7,4.0,98.8,99.0,250.0,4.0,2.06,160,10.0
4274,0,1,4000,59.0,1.31,99.0,13,25,1,1,3.5,99.46432499999999,95.38850773605334,95.0,2.0,1.9000000000000001,270,10.0
4275,1,1,10210,46.0,1.27,98.0,10,26,1,1,4.0,95.0,94.46620928326402,80.0,5.6,4.1,0,10.0
4276,0,3,9540,24.0,2.28,95.0,10,47,1,1,1.6666666666666667,97.85730020594902,99.05517440272001,40.0,30.0,30.0,112,10.0
4277,0,2,9999,34.0,3.62,98.0,40,67,1,1,3.6666666666666665,100.0,99.05517440272001,95.0,3.3333333333333335,2.9499999999999997,221,10.0
4278,1,0,3213,35.0,1.04,90.0,0,21,4,4,1.3333333333333333,81.19063333333334,98.11034880544003,149.0,30.0,30.0,116,8.0
4279,0,2,5850,76.0,1.62,100.0,16,30,1,1,3.8333333333333335,100.0,99.05517440272001,80.0,5.0,2.1333333333333333,262,10.0
4280,0,1,5850,19.0,4.03,97.0,41,73,2,2,4.0,100.0,98.58276160408002,50.0,3.0,1.6,18,10.0
4281,0,0,875,46.0,0.46,89.0,1,9,1,1,0.8333333333333334,84.821625,68.88850773605334,90.95796,30.0,30.0,365,9.0
4282,0,1,7227,2.0,2.83,94.75,39,46,1,1,4.0,100.0,98.58276160408002,125.0,3.0,2.425,281,10.0
4283,0,2,9200,92.0,0.7,97.0,6,14,3,3,3.8333333333333335,93.33333333333333,98.22184106938668,175.0,2.3333333333333335,2.0,84,10.0
4284,0,0,3375,35.0,2.14,97.0,19,42,3,3,3.1666666666666665,99.46432499999999,99.05517440272001,75.0,30.0,30.0,365,10.0
4285,0,5,24150,59.0,1.36,84.83333333333333,13,13,1,1,1.5,66.59531666666668,81.55517440272001,0.0,1.0,1.0,64,10.0
4286,0,1,6300,28.0,3.3,96.8,42,62,67,67,4.0,93.2,98.86620928326401,71.0,2.0,1.86,274,10.0
4287,0,0,4256,35.0,2.43,96.0,35,49,64,64,4.0,93.16666666666667,98.88850773605334,90.0,2.0,1.9000000000000001,291,10.0
4288,0,0,2364,35.0,3.56,96.33333333333333,51,72,64,64,4.0,93.16666666666667,98.88850773605334,71.0,2.0,1.9000000000000001,295,10.0
4289,0,0,513,28.0,2.36,98.4,33,45,67,67,4.0,93.2,98.86620928326401,71.0,2.0,1.9,320,10.0
4290,0,1,4050,59.0,0.16,80.0,0,3,3,2,0.6666666666666666,64.52396666666667,84.72184106938668,45.0,180.0,180.0,162,9.0
4291,0,0,5280,35.0,1.14,98.0,9,22,1,1,3.5,99.46432499999999,99.05517440272001,150.0,3.0,1.3,179,10.0
4292,0,0,5985,26.0,4.1,100.0,60,71,1,1,4.0,98.0,96.46620928326402,85.0,2.2,1.0,29,10.0
4293,0,0,4375,34.0,0.68,85.5,4,13,1,1,2.8333333333333335,72.5,97.38850773605334,90.0,31.0,8.016666666666666,360,9.0
4294,0,0,4050,35.0,0.49,98.0,5,10,1,1,3.8,100.0,94.0,280.0,4.8,2.4,271,10.0
4295,0,2,9250,59.0,1.4,100.0,12,26,1,1,4.0,100.0,99.05517440272001,150.0,1.0,1.0,0,10.0
4296,0,0,855,23.0,0.71,96.0,5,14,1,1,1.3333333333333333,86.19063333333334,72.55517440272001,95.0,30.0,30.0,180,10.0
4297,0,6,39825,35.0,2.188318,95.61255026688791,0,0,2,0,3.0,100.0,42.55517440272001,90.95796,3.0,3.0,3,9.872224000000001
4298,1,2,16416,35.0,0.09,100.0,1,1,2,0,3.5,100.0,31.5,90.95796,3.0,3.0,3,10.0
4299,0,1,7475,34.0,1.14,89.66666666666667,11,23,64,64,4.0,93.16666666666667,98.88850773605334,111.0,2.0,2.0,0,10.0
4300,0,0,450,5.0,1.19,98.0,9,24,2,2,4.0,100.0,99.05517440272001,100.0,30.0,30.0,180,10.0
4301,0,0,5074,35.0,3.82,94.16666666666667,33,78,1,1,4.0,100.0,99.05517440272001,75.0,2.6666666666666665,1.3,90,10.0
4302,0,6,38700,29.0,0.61,98.0,1,12,1,1,1.5,97.321625,99.05517440272001,175.0,30.0,30.0,80,10.0
4303,0,0,2080,59.0,4.97,96.33333333333333,60,96,2,0,3.8333333333333335,99.33333333333333,96.72184106938668,17.0,1.6666666666666667,1.6666666666666667,90,10.0
4304,0,2,9900,34.0,1.38,99.0,12,22,1,1,4.0,100.0,99.05517440272001,50.0,2.0,2.0,333,10.0
